"Project","Decompiler","Class","isDecompilable","distanceToOriginal","isRecompilable","passTests"
"joda-time","Procyon-0.5.34","org/joda/time/convert/DateConverter",TRUE,17,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/convert/IntervalConverter",TRUE,8,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/convert/Converter",TRUE,0,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/convert/ReadablePartialConverter",TRUE,31,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/YearMonthDay",TRUE,709,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/ReadableInstant",TRUE,6,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/DateTimeFieldType",TRUE,530,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/DateTimeZone",TRUE,498,FALSE,FALSE
"joda-time","Procyon-0.5.34","org/joda/time/LocalDate",TRUE,3402,FALSE,FALSE
"joda-time","Procyon-0.5.34","org/joda/time/ReadWritableInstant",TRUE,23,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/IllegalFieldValueException",TRUE,268,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/Interval",TRUE,264,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/ReadablePeriod",TRUE,5,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/DateTime",TRUE,3784,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/DateTimeConstants",TRUE,60,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/PeriodType",TRUE,356,FALSE,FALSE
"joda-time","Procyon-0.5.34","org/joda/time/Seconds",TRUE,222,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/TimeOfDay",TRUE,755,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/Days",TRUE,236,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/DateTimeComparator",TRUE,147,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/DurationFieldType",TRUE,269,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/Weeks",TRUE,218,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/UTCDateTimeZone",TRUE,21,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/ReadableDateTime",TRUE,3,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/ReadableInterval",TRUE,13,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/MutableDateTime",TRUE,2798,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/JodaTimePermission",TRUE,1,TRUE,NA
"joda-time","Procyon-0.5.34","org/joda/time/Hours",TRUE,241,TRUE,TRUE
"joda-time","Procyon-0.5.34","org/joda/time/MutablePeriod",TRUE,354,TRUE,TRUE
"junit4","CFR-0.141","org/junit/validator/ValidateWith",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/validator/TestClassValidator",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/validator/AnnotationValidatorFactory",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/validator/AnnotationsValidator",TRUE,45,FALSE,FALSE
"junit4","CFR-0.141","org/junit/validator/AnnotationValidator",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/validator/PublicClassValidator",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/Parameterized",TRUE,276,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/BlockJUnit4ClassRunner",TRUE,242,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runners/RuleContainer",TRUE,68,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters",TRUE,152,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/parameterized/ParametersRunnerFactory",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/parameterized/TestWithParameters",TRUE,45,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParametersFactory",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/ParentRunner",TRUE,330,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runners/Suite",TRUE,22,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/JUnit4",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/AllTests",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/FrameworkMember",TRUE,22,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runners/model/NoGenericTypeParametersValidator",TRUE,35,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/Annotatable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/TestTimedOutException",TRUE,6,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/InitializationError",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/FrameworkMethod",TRUE,116,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/FrameworkField",TRUE,43,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/InvalidTestClassError",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/Statement",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/MultipleFailureException",TRUE,23,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/MemberValueConsumer",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/TestClass",TRUE,152,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runners/model/RunnerScheduler",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/model/RunnerBuilder",TRUE,39,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runners/MethodSorters",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/AssumptionViolatedException",TRUE,2,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/TemporaryFolder",TRUE,116,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/TestName",TRUE,7,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/Stopwatch",TRUE,63,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/MethodRule",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/ExpectedException",TRUE,115,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/DisableOnDebug",TRUE,28,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/ErrorCollector",TRUE,27,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/RunRules",TRUE,6,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/TestWatchman",TRUE,13,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/TestWatcher",TRUE,40,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/ExpectedExceptionMatcherBuilder",TRUE,32,FALSE,FALSE
"junit4","CFR-0.141","org/junit/rules/RuleChain",TRUE,8,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/ExternalResource",TRUE,29,FALSE,FALSE
"junit4","CFR-0.141","org/junit/rules/TestRule",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/Verifier",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/rules/Timeout",TRUE,48,FALSE,FALSE
"junit4","CFR-0.141","org/junit/Rule",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/Result",TRUE,260,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/Describable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runner/FilterFactories",TRUE,22,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runner/Request",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/Computer",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/JUnitCore",TRUE,44,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/Description",TRUE,118,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/FilterFactoryParams",TRUE,6,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/RunWith",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/JUnitCommandLineParseResult",TRUE,103,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/notification/Failure",TRUE,27,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/notification/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runner/notification/StoppedByUserException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/notification/SynchronizedRunListener",TRUE,172,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/notification/RunListener",TRUE,5,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/notification/RunNotifier",TRUE,122,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runner/Runner",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/OrderWith",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Orderer",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Filterable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Ordering",TRUE,16,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Orderable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/runner/manipulation/Filter",TRUE,19,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Alphanumeric",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Sortable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/NoTestsRemainException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/InvalidOrderingException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/manipulation/Sorter",TRUE,8,TRUE,TRUE
"junit4","CFR-0.141","org/junit/runner/FilterFactory",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/Assert",TRUE,145,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/SuiteMethod",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/rules/ValidationError",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/rules/RuleMemberValidator",TRUE,114,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/runners/statements/ExpectException",TRUE,39,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/statements/RunBefores",TRUE,14,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/statements/Fail",TRUE,7,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/statements/InvokeMethod",TRUE,9,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/statements/FailOnTimeout",TRUE,89,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/runners/statements/RunAfters",TRUE,15,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/JUnit4ClassRunner",TRUE,132,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/FailedBefore",TRUE,2,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/runners/MethodValidator",TRUE,71,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/ErrorReportingRunner",TRUE,46,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/InitializationError",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/JUnit38ClassRunner",TRUE,219,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/ClassRoadie",TRUE,37,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/TestMethod",TRUE,30,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/MethodRoadie",TRUE,136,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/TestClass",TRUE,67,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/model/EachTestNotifier",TRUE,53,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/model/MultipleFailureException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/runners/model/ReflectiveCallable",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/InexactComparisonCriteria",TRUE,24,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/AssumptionViolatedException",TRUE,27,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/RealSystem",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/JUnit4Builder",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/IgnoredClassRunner",TRUE,9,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/NullBuilder",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/IgnoredBuilder",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/AllDefaultPossibilitiesBuilder",TRUE,23,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/AnnotatedBuilder",TRUE,34,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/SuiteMethodBuilder",TRUE,5,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/builders/JUnit3Builder",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/requests/OrderingRequest",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/requests/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/requests/MemoizingRequest",TRUE,24,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/requests/ClassRequest",TRUE,17,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/requests/SortingRequest",TRUE,6,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/requests/FilterRequest",TRUE,13,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/Checks",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/JUnitSystem",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/matchers/ThrowableCauseMatcher",TRUE,12,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/matchers/TypeSafeMatcher",TRUE,19,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/matchers/ThrowableMessageMatcher",TRUE,12,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/matchers/StacktracePrintingMatcher",TRUE,14,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/ComparisonCriteria",TRUE,98,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/Classes",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/ManagementFactory",TRUE,17,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/ThreadMXBean",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/ReflectiveThreadMXBean",TRUE,22,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/RuntimeMXBean",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/FakeThreadMXBean",TRUE,2,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/ReflectiveRuntimeMXBean",TRUE,13,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/management/FakeRuntimeMXBean",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/ArrayComparisonFailure",TRUE,53,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/TextListener",TRUE,72,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/MethodSorter",TRUE,14,TRUE,TRUE
"junit4","CFR-0.141","org/junit/internal/Throwables",TRUE,73,FALSE,FALSE
"junit4","CFR-0.141","org/junit/internal/ExactComparisonCriteria",TRUE,2,TRUE,TRUE
"junit4","CFR-0.141","org/junit/matchers/JUnitMatchers",TRUE,3,FALSE,FALSE
"junit4","CFR-0.141","org/junit/matchers/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","org/junit/After",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/Assume",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/Ignore",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/ComparisonFailure",TRUE,184,TRUE,TRUE
"junit4","CFR-0.141","org/junit/BeforeClass",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/runners/Enclosed",TRUE,8,FALSE,FALSE
"junit4","CFR-0.141","org/junit/experimental/ParallelComputer",TRUE,12,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/results/ResultMatchers",TRUE,7,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/results/PrintableResult",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/results/FailureList",TRUE,3,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/Theory",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/ParameterSupplier",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/ParameterSignature",TRUE,74,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/PotentialAssignment",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/ParametersSuppliedBy",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/Assignments",TRUE,108,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/BooleanSupplier",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/AllMembersSupplier",TRUE,152,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/ParameterizedAssertionError",TRUE,12,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/EnumSupplier",TRUE,5,FALSE,FALSE
"junit4","CFR-0.141","org/junit/experimental/theories/internal/SpecificDataPointsSupplier",TRUE,20,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/DataPoint",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/Theories",TRUE,194,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/DataPoints",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/suppliers/TestedOn",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/suppliers/TestedOnSupplier",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/theories/FromDataPoints",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/max/MaxCore",TRUE,48,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/max/MaxHistory",TRUE,180,FALSE,FALSE
"junit4","CFR-0.141","org/junit/experimental/max/CouldNotReadCoreException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/categories/CategoryFilterFactory",TRUE,14,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/categories/Categories",TRUE,195,FALSE,FALSE
"junit4","CFR-0.141","org/junit/experimental/categories/Category",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/categories/IncludeCategories",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/categories/ExcludeCategories",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/experimental/categories/CategoryValidator",TRUE,24,FALSE,FALSE
"junit4","CFR-0.141","org/junit/ClassRule",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/TestCouldNotBeSkippedException",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/function/ThrowingRunnable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/Test",TRUE,2,TRUE,TRUE
"junit4","CFR-0.141","org/junit/AfterClass",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","org/junit/FixMethodOrder",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","org/junit/Before",TRUE,4,TRUE,TRUE
"junit4","CFR-0.141","junit/extensions/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","junit/extensions/TestSetup",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","junit/extensions/RepeatedTest",TRUE,22,TRUE,TRUE
"junit4","CFR-0.141","junit/extensions/TestDecorator",TRUE,21,TRUE,TRUE
"junit4","CFR-0.141","junit/extensions/ActiveTestSuite",TRUE,22,TRUE,TRUE
"junit4","CFR-0.141","junit/runner/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","junit/runner/Version",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/runner/TestRunListener",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/runner/BaseTestRunner",TRUE,122,TRUE,TRUE
"junit4","CFR-0.141","junit/textui/ResultPrinter",TRUE,118,TRUE,TRUE
"junit4","CFR-0.141","junit/textui/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","junit/textui/TestRunner",TRUE,73,FALSE,FALSE
"junit4","CFR-0.141","junit/framework/Protectable",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/AssertionFailedError",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/package-info",FALSE,NA,FALSE,FALSE
"junit4","CFR-0.141","junit/framework/Assert",TRUE,30,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/TestCase",TRUE,60,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/TestListener",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/ComparisonFailure",TRUE,22,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/JUnit4TestAdapter",TRUE,66,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/JUnit4TestCaseFacade",TRUE,10,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/ComparisonCompactor",TRUE,221,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/TestFailure",TRUE,31,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/JUnit4TestAdapterCache",TRUE,78,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/TestResult",TRUE,122,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/Test",TRUE,0,TRUE,TRUE
"junit4","CFR-0.141","junit/framework/TestSuite",TRUE,118,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/ValidateWith",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/TestClassValidator",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/AnnotationValidatorFactory",TRUE,3,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/AnnotationsValidator",TRUE,217,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/AnnotationValidator",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/validator/PublicClassValidator",TRUE,9,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/Parameterized",TRUE,639,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/BlockJUnit4ClassRunner",TRUE,414,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/package-info",FALSE,NA,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/RuleContainer",TRUE,245,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters",TRUE,337,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/parameterized/ParametersRunnerFactory",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/parameterized/TestWithParameters",TRUE,65,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParametersFactory",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/ParentRunner",TRUE,568,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/Suite",TRUE,28,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/JUnit4",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/AllTests",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/FrameworkMember",TRUE,21,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/NoGenericTypeParametersValidator",TRUE,160,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/Annotatable",TRUE,3,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/TestTimedOutException",TRUE,11,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/InitializationError",TRUE,6,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/FrameworkMethod",TRUE,162,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/FrameworkField",TRUE,49,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/InvalidTestClassError",TRUE,24,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/Statement",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/MultipleFailureException",TRUE,142,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/MemberValueConsumer",TRUE,3,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/TestClass",TRUE,483,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/RunnerScheduler",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/model/RunnerBuilder",TRUE,78,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/runners/MethodSorters",TRUE,29,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/AssumptionViolatedException",TRUE,8,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/TemporaryFolder",TRUE,293,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/TestName",TRUE,7,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/Stopwatch",TRUE,121,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/MethodRule",TRUE,0,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/ExpectedException",TRUE,112,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/DisableOnDebug",TRUE,56,TRUE,TRUE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/ErrorCollector",TRUE,55,FALSE,FALSE
"junit4","Fernflower-2.5.0.Final","org/junit/rules/RunRules",TRUE,23,TRUE,TRUE
